PatientID	Country	State	City	ZIP	Address
490	USA	NV	Las Vegas	89146	1000 First Street North
491	USA	NV	Sparks	89431	6171 West Charleston Boulevard
492	USA	NV	Las Vegas	89119	480 Galleti Way
493	USA	NV	Las Vegas	89148	2170 East Harmon Avenue
494	USA	AL	Decatur	35601	9175 West Oquendo Road
495	USA	NV	Henderson	89052	"1874 Beltline Road, S.W."
496	USA	AL	Birmingham	35211	10301 Jeffreys Street
497	USA	AL	Decatur	35601	"701 Princeton Avenue, S.W."
498	USA	AL	Gadsden	35903	"1201 Seventh Street, Southeast"
499	USA	AL	Dothan	36302	801 Goodyear Avenue
500	USA	AL	Fort Payne	35968	4370 West Main Street
501	USA	AL	Georgiana	36033	200 Medical Center Drive
502	USA	VT	Morrisville	5661	515 Miranda Street
503	USA	VT	Randolph	5060	528 Washington Hwy
504	USA	VT	Middlebury	5753	44 South Main St
505	USA	AL	Birmingham	35243	116 Porter Drive
506	USA	VT	Rutland	5701	3690 Grandview Parkway
507	USA	VT	Bennington	5201	160 Allen St
508	USA	VT	Springfield	5156	100 Hospital Dr
509	USA	HI	Wahiawa	96786	25 Ridgewood Rd
510	USA	HI	Lihue	96766	128 Lehua St
511	USA	HI	Honolulu	96826	3420 Kuhio Hwy
512	USA	HI	Honolulu	96813	1310 Punahou St
513	USA	HI	Pahala	96777	888 So King St
514	USA	AL	Andalusia	36420	1 Kamani St
515	USA	HI	Ewa Beach	96706	849 South Three Notch Street
516	USA	HI	Hilo	96720	91-2301  Fort Weaver Rd
517	USA	HI	Kaneohe	96744	1190 Waianuenue Ave
518	USA	NV	Las Vegas	89102	45-710 Keaahala Rd
519	USA	NE	Omaha	68131	1250 S Valley View Blvd
520	USA	NE	Omaha	68122	555 North 30Th St
521	USA	NE	Omaha	68130	6901 North 72Nd St
522	USA	IA	Clarinda	51632	16901 Lakeside Hills Ct
523	USA	IA	Clarinda	51632	17Th And Wells Po Box 217
524	USA	IA	Mason City	50401	1800 North 16Th Street
525	USA	IA	Sheldon	51201	1000 Fourth Street Sw
526	USA	IA	Shenandoah	51601	118 North 7Th Avenue
527	USA	IA	Cherokee	51012	300 Pershing Avenue
528	USA	NV	Las Vegas	89106	1200 West Cedar Street
529	USA	NV	Henderson	89123	640 Desert Lane
530	USA	IA	Mason City	50401	8550 S Eastern Ave
531	USA	IA	Mount Pleasant	52641	910 North Eisenhower Avenue
532	USA	NV	Las Vegas	89119	1200 East Washington Street
533	USA	IA	Independence	50644	5110 West Sahara Avenue
534	USA	IA	Elkader	52043	1600 First Street East
535	USA	IA	Newton	50208	901 Davidson Street Northwest
536	USA	IA	Marengo	52301	204 N Fourth Ave E
537	USA	IA	Mount Pleasant	52641	300 May Street - Box 228
538	USA	IA	Council Bluffs	51502	407 S White St
539	USA	IA	Cedar Rapids	52402	800 Mercy Drive
540	USA	IA	Clinton	52732	1026 A Avenue Ne
541	USA	NV	Henderson	89015	1410 North 4Th Street
542	USA	IA	Des Moines	50310	"102 E Lake Mead Parkway,Third Floor"
543	USA	IA	Cedar Rapids	52402	3600 30Th Street
544	USA	IA	Des Moines	50314	"1026 A Avenue Ne,6Th Floor"
545	USA	IA	Clinton	52732	"1111 6Th Avenue,4Th Floor"
546	USA	ID	Montpelier	83254	638 South Bluff Road
547	USA	IA	Council Bluffs	51503	164 South Fifth Street
548	USA	IA	Bloomfield	52537	933 East Pierce Street
549	USA	IA	Hamburg	51640	509 North Madison Street
550	USA	IA	Grundy Center	50638	2959 Us Highway 275
551	USA	IA	Guttenberg	52052	201 East J Avenue
552	USA	IA	Britt	50423	200 Main Street
553	USA	IA	Sigourney	52591	532 1St St Nw
554	USA	ID	Blackfoot	83221	23019 Highway 149
555	USA	ID	Blackfoot	83221	98 Poplar Street
556	USA	ID	Idaho Falls	83404	350 North Meridian St
557	USA	ID	Post Falls	83854	2325 Coronado Street
558	USA	ID	Post Falls	83854	600 N. Cecil Road
559	USA	ID	Post Falls	83854	1593 East Polston Avenue
560	USA	NV	Sparks	89431	3372 E Jenalan Ave
561	USA	ID	Pocatello	83201	500 Galletti Way
562	USA	ID	Boise	83704	1200 Hospital Way
563	USA	ID	Twin Falls	83301	8050 Northview Street
564	USA	ID	Boise	83704	"650 Addison Ave West,Suite 300 B"
565	USA	IL	Aledo	61231	8800 West Emerald Street
566	USA	IL	Anna	62906	409 Northwest 9Th Avenue
567	USA	IL	Berwyn	60402	517 North Main Street
568	USA	IL	Blue Island	60406	3249 South Oak Park Avenue
569	USA	IL	Chicago	60634	12935 S Gregory
570	USA	IL	Chicago	60608	5645 W Addison
571	USA	IL	Chicago	60624	15Th Street At California
572	USA	IL	Chicago	60623	3240 W Franklin Blvd
573	USA	IL	Chicago	60657	2875 West 19Th Street
574	USA	IL	Chicago	60622	2900 North Lake Shore Drive
575	USA	IL	Chicago	60622	1431 N. Claremont Avenue
576	USA	IL	Chicago	60617	2233 West Division Street
577	USA	IL	Chicago	60640	2320 E 93Rd St
578	USA	IL	Des Plaines	60016	4646 N Marine Drive
579	USA	IL	Des Plaines	60016	555 Wilson Lane
580	USA	IL	Downers Grove	60515	100 North River Road
581	USA	IL	Elgin	60123	3815 Highland Avenue
582	USA	IL	Elgin	60123	1425 North Randall Road
583	USA	IL	Evanston	60202	77 N Airlite Street
584	USA	IL	Fairfield	62837	355 Ridge Ave
585	USA	IL	Granite City	62040	303 N W 11Th Street
586	USA	IL	Harvard	60033	2100 Madison Avenue
587	USA	IL	Highland	62249	901 Grant Street
588	USA	IL	Joliet	60435	1515 Main Street
589	USA	IL	Kankakee	60901	333 N Madison
590	USA	IL	Kewanee	61443	500 W Court St
591	USA	IL	Mendota	61342	1051 West South Street
592	USA	CO	Salida	81201	1315 Memorial Dr
593	USA	CO	Cheyenne Wells	80810	1000 Rush Drive
594	USA	CA	Colton	92324	602 N 6Th W St
595	USA	CA	San Bernardino	92411	400 N. Pepper Avenue
596	USA	CA	Big Bear Lake	92315	1760 West 16Th Street
597	USA	CA	Chino	91710	41870 Garstin Drive
598	USA	CA	Joshua Tree	92252	5353 G Street
599	USA	CA	Lake Arrowhead	92352	6601 White Feather Road
600	USA	CA	Patton	92369	29101 Hospital Road
601	USA	CA	Santee	92071	3102 E. Highland Avenue
602	USA	CA	Fallbrook	92028	655 Park Center Drive
603	USA	CA	Escondido	92025	624 East Elder Street
604	USA	CA	San Diego	92103	555 E. Valley Parkway
605	USA	CA	Atascadero	93423	555 Washington Street
606	USA	CA	San Luis Obispo	93405	10333 El Camino Real
607	USA	CA	Ventura	93001	1010 Murray Street
608	USA	CA	Thousand Oaks	91360	801 Seneca Street
609	USA	NV	Las Vegas	89121	215 West Janss Road
610	USA	CA	Thousand Oaks	91361	4015 South Mcleod Drive
611	USA	CA	Healdsburg	95448	401 Rolling Oaks Drive
612	USA	CA	Sonoma	95476	1375 University Street
613	USA	CA	Vacaville	95687	347 Andrieux Street
614	USA	CA	Loyalton	96118	1000 Nut Tree Road
615	USA	CA	Lompoc	93436	700 Third Street
616	USA	CA	Santa Barbara	93110	1515 E. Ocean Avenue
617	USA	CA	Napa	94558	315 Camino Del Remedio
618	USA	CO	Fort Morgan	80701	2100 Napa-Vallejo Highway
619	USA	CO	Craig	81625	1000 Lincoln St
620	USA	CO	Leadville	80461	750 Hospital Loop
621	USA	CA	Napa	94558	822 W 4Th Street
622	USA	CO	Durango	81301	1000 Trancas Street
623	USA	CO	Eads	81036	575 Rivergate Lane
624	USA	CO	Burlington	80807	1208 Luther Street
625	USA	CO	Estes Park	80517	286 16Th Street
626	USA	CO	Johnstown	80534	555 Prospect Avenue
627	USA	CA	Alameda	94501	4401A Union Street
628	USA	NV	Las Vegas	89148	2070 Clinton
629	USA	CA	Fremont	94538	8656 West Patrick Lane
630	USA	CO	Colorado Springs	80906	2000 Mowry Avenue
631	USA	CO	Colorado Springs	80918	2135 Southgate Rd
632	USA	CO	Colorado Springs	80910	2102 University Park Blvd
633	USA	CO	Colorado Springs	80920	325 Parkside Drive
634	USA	CO	Kremmling	80459	4050 Briargate Pkwy
635	USA	CO	Granby	80446	214 S 4Th Street
636	USA	CA	Manteca	95336	1000 Granby Park Drive South
637	USA	NV	Las Vegas	89103	1205 East North Street
638	USA	CA	Stockton	95202	5900 West Rochelle Avenue
639	USA	CA	French Camp	95231	1212 North California
640	USA	CA	Alhambra	91801	500 West Hospital Road
641	USA	CA	Pasadena	91107	100 South Raymond Avenue
642	USA	CA	Rosemead	91770	2900 East Del Mar Boulevard
643	USA	CA	Inglewood	90301	4619 Rosemead Boulevard
644	USA	CA	Cerritos	90701	555 East Hardy Street
645	USA	CA	West Covina	91790	10802 College Place
646	USA	CA	Glendora	91740	725 South Orange Avenue
647	USA	CA	South El Monte	91733	150 West Route 66
648	USA	CA	Long Beach	90805	1701 Santa Anita Avenue
649	USA	CA	Los Angeles	90033	6060 Paramount Blvd.
650	USA	CA	Hawthorne	90250	1200 North State Street
651	USA	CA	Marina Del Rey	90291	13300 So. Hawthorne Boulevard
652	USA	CA	Gardena	90247	4650 Lincoln Boulevard
653	USA	CA	Sun Valley	91352	1145 W. Redondo Beach Blvd.
654	USA	CA	Palmdale	93551	9449 San Fernando Road
655	USA	CA	Los Angeles	90095	38600 Medical Center Drive
656	USA	CA	Los Angeles	90095	150 Medical Plaza
657	USA	CA	San Dimas	91773	757 Westwood Plaza
658	USA	CA	San Gabriel	91776	1350 West Covina Boulevard
659	USA	CA	Los Angeles	90026	438 W. Las Tunas Drive
660	USA	CA	Rosemead	91770	1711 West Temple Street
661	USA	CA	Whittier	90605	7500 East Hellman Avenue
662	USA	CA	Palm Springs	92262	9080 Colima Road
663	USA	CA	Hemet	92543	1150 North Indian Canyon Drive
664	USA	CA	Sun City	92585	1117 East Devonshire
665	USA	CA	Riverside	92501	28400 Mccall Boulevard
666	USA	CA	Moreno Valley	92555	4445 Magnolia Avenue
667	USA	CA	Riverside	92503	26520 Cactus Avenue
668	USA	CA	Banning	92220	9990 County Farm Road
669	USA	CA	Murrieta	92562	600 Highland Springs Avenue
670	USA	CA	Wildomar	92595	25500 Medical Center Drive
671	USA	CA	San Jose	95116	36485 Inland Valley
672	USA	CA	San Mateo	94403	225 North Jackson Avenue
673	USA	CO	Lakewood	80228	222 West 39Th Avenue
674	USA	CO	Walsenburg	81089	11650 W 2Nd Place
675	USA	CO	Gunnison	81230	23500 Us Hwy 160
676	USA	CA	Redding	96001	711 N Taylor Street
677	USA	CA	Roseville	95661	1100 Butte Street
678	USA	CA	Bishop	93514	101 Cirby Hills Drive
679	USA	CA	Lone Pine	93545	150 Pioneer Lane
680	USA	CA	Greenbrae	94904	501 East Locust Street
681	USA	CA	Fort Bragg	95437	250 Bon Air Road
682	USA	CA	Merced	95340	700 River Drive
683	USA	CO	Delta	81416	300 East 15Th Street
684	USA	CA	Coalinga	93210	1501 E 3Rd Street
685	USA	CA	Fresno	93720	1191 Phelps Avenue
686	USA	NV	Las Vegas	89128	7171 North Cedar Avenue
687	USA	CA	Fresno	93720	3100 N Tenaya Way
688	USA	CA	Fresno	93720	15 E. Audubon Drive
689	USA	CA	Placerville	95667	7173 No. Sharon Avenue
690	USA	CA	Martinez	94553	935-B Spring Street
691	USA	CA	San Ramon	94583	2500 Alhambra Avenue
692	USA	CA	Bakersfield	93308	6001 Norris Canyon Road
693	USA	CA	Bakersfield	93306	3001 Sillect Avenue
694	USA	CA	Bakersfield	93306	"6700 Eucalyptus Drive,Ste C"
695	USA	CA	Lake Isabella	93240	1700 Mount Vernon Avenue
696	USA	CA	Bakersfield	93301	6412 Laurel Avenue
697	USA	CO	Lamar	81052	2615 Chester Avenue
698	USA	CO	Haxtun	80731	401 Kendall Drive
699	USA	CO	Holyoke	80734	235 W Fletcher Street
700	USA	CO	Aspen	81611	1001 E Johnson Street
701	USA	CO	Grand Junction	81501	0401 Castle Creek Road
702	USA	CO	Hugo	80821	515 28 3/4 Road
703	USA	CA	Carmichael	95608	111 6Th St
704	USA	CA	Sacramento	95817	4741 Engle Road
705	USA	CA	Sacramento	95823	2150 Stockton Boulevard
706	USA	CA	Sacramento	95816	8001 Bruceville Road
707	USA	CA	Garberville	95542	2600 L Street
708	USA	CA	Arcata	95521	733 Cedar Street
709	USA	CA	Eureka	95501	3800 Janes Road
710	USA	CA	El Centro	92243	720 Wood Street
711	USA	CA	Brawley	92227	1415 Ross Avenue
712	USA	CO	La Jara	81140	207 West Legion Road
713	USA	CO	Woodland Park	80863	19021 Us Hwy 285
714	USA	CO	Julesburg	80737	16420 Highway 24
715	USA	CA	Salinas	93906	900 Cedar Street
716	USA	CA	Mammoth Lakes	93546	1441 Constitution Boulevard
717	USA	CA	Orange	92669	85 Sierra Park Road
718	USA	CA	Costa Mesa	92627	2601 East Chapman Avenue
719	USA	CA	Costa Mesa	92626	301 Victoria Street
720	USA	CA	Fountain Valley	92708	2501 Harbor Boulevard
721	USA	CA	Fountain Valley	92708	17100 Euclid Street
722	USA	CA	Newport Beach	92663	11250 Warner Avenue
723	USA	CA	Anaheim	92805	1501 East 16Th Street
724	USA	CA	Modesto	95350	1025 South Anaheim Blvd.
725	USA	CA	Modesto	95355	1441 Florida Avenue
726	USA	CA	Yuba City	95993	1421 Oakdale Road
727	USA	CO	Denver	80204	1535 Plumas Court
728	USA	CO	Denver	80218	777 Bannock St
729	USA	CO	Denver	80220	1719 E 19Th Ave
730	USA	CO	Denver	80236	4567 E 9Th Avenue
731	USA	CO	Denver	80204	3520 W Oxford Ave
732	USA	CO	Denver	80218	1690 N Mead St
733	USA	NV	North Las Vegas	89030	1920 High St
734	USA	WY	Lander	82520	1409 East Lake Mead Boulevard
735	USA	CO	Denver	80218	1320 Bishop Randel Drive
736	USA	CO	Lone Tree	80124	"1830 Franklin Street,Suite 500"
737	USA	CO	Littleton	80130	10101 Ridge Gate Parkway
738	USA	CO	Meeker	81641	8565 S Poplar Way
739	USA	CO	Pueblo	81003	345 Cleveland Street
740	USA	CO	Pueblo	81004	1600 West 24Th St
741	USA	CO	Aurora	80011	"1008 Minnequa Avenue,Suite 6100"
742	USA	CO	Aurora	80011	900 Potomac Street
743	USA	CO	Aurora	80012	"700 Potomac St,2Nd Floor"
744	USA	CO	Englewood	80113	1501 S Potomac St
745	USA	CO	Thornton	80229	501 E Hampden Avenue
746	USA	CO	Thornton	80229	9191 Grant St
747	USA	CO	Springfield	81073	8451 Pearl St
748	USA	CA	Porterville	93258	373 E Tenth Ave
749	USA	CA	Porterville	93257	26501 Avenue 140
750	USA	GA	Cairo	31728	465 West Putnam Avenue
751	USA	GA	Fort Oglethorpe	30742	1155 Fifth Street Se
752	USA	GA	Snellville	30078	100 Gross Crescent Circle
753	USA	GA	Fort Valley	31030	1700 Medical Way
754	USA	GA	Fort Valley	31030	5001 State University Drive
755	USA	GA	Bowdon	30116	601 North Camellia Blvd
756	USA	GA	Sandersville	31082	501 Mitchell Avenue
757	USA	GA	Metter	30439	610 Sparta Highway
758	USA	GA	Atlanta	30308	400 Cedar Road
759	USA	GA	Atlanta	30327	705 Juniper Street Ne
760	USA	GA	Atlanta	30331	3280 Howell Mill Road Nw
761	USA	GA	Atlanta	30312	501 Fairburn Road Sw
762	USA	GA	Atlanta	30308	303 Parkway Drive Ne
763	USA	NV	Reno	89502	811 Juniper Street Ne
764	USA	GA	Atlanta	30327	1495 Mill Street
765	USA	GA	Cedartown	30125	"2061 Peachtree Rd Nw,#300"
766	USA	GA	Eatonton	31024	424 North Main Street
767	USA	GA	Summerville	30747	101 Lake Oconee Parkway
768	USA	GA	Fort Benning	31905	11766 Us 27
769	USA	NV	Reno	89502	7950 Martin Loop
770	USA	GA	Savannah	31405	1155 Mill Street
771	USA	GA	Reidsville	30453	5353 Reynolds Street
772	USA	GA	Moultrie	31768	247 South Main Street
773	USA	GA	Moultrie	31768	3131 Thomasville Hwy Box 40
774	USA	GA	St. Simons	31522	3015 Veterans Pkwy South
775	USA	GA	Springfield	31329	2927 Demere Road
776	USA	GA	Elberton	30635	459 Highway 119 South
777	USA	GA	Swainsboro	30401	4 Medical Drive
778	USA	GA	Claxton	30417	117 Kite Road
779	USA	GA	Americus	31709	200 North River Street
780	USA	GA	Baxley	31513	100 Wheatley Dr
781	USA	GA	Tifton	31794	163 East Tollison Street
782	USA	GA	Winder	30680	901 East 18Th Street
783	USA	GA	Fitzgerald	31750	316 North Broad Street
784	USA	GA	Cartersville	30120	"200 Perry House Road, Box 1447"
785	USA	GA	Colquitt	31737	960 Joe Frank Harris Parkway
786	USA	GA	Milledgeville	31601	209 North Cuthbert Street
787	USA	NV	Reno	89521	620 Broad Street
788	USA	GA	Rome	30165	10101 Double R Boulevard
789	USA	GA	Rome	30165	501 Redmond Road
790	USA	GA	Blue Ridge	30513	1305 Redmond Circle
791	USA	GA	Royston	30662	2855 Old Highway 5
792	USA	GA	Madison	30650	577 Franklin Springs Street
793	USA	NV	Henderson	89052	1077 South Main Street
794	USA	GA	Covington	30014	3021 West Horizon Ridge Parkway
795	USA	GA	Adel	31620	5126 Hospital Drive
796	USA	GA	Statesboro	30458	706 North Parrish Avenue
797	USA	GA	Statesboro	30458	311 Jones Mill Road
798	USA	GA	St. Marys	31558	1499 Fair Road
799	USA	GA	Conyers	30012	2000 Dan Proctor Drive
800	USA	GA	Augusta	30904	1412 Milstead Avenue Ne
801	USA	GA	Augusta	30901	2260 Wrightsboro Road
802	USA	GA	Columbus	31907	1350 Walton Way
803	USA	GA	Augusta	30909	3000 Schatulga Road
804	USA	NV	Las Vegas	89148	3651 Wheeler Road
805	USA	GA	Augusta	30906	9300 West Sunset Road
806	USA	NV	Las Vegas	89146	3405 Mike Padgett Highway
807	USA	GA	Augusta	30909	6161 West Charleston Boulevard
808	USA	GA	Augusta	30909	3100 Perimeter Parkway
809	USA	GA	Macon	31210	1537 Walton Way
810	USA	NV	Las Vegas	89146	400 Charter Boulevard
811	USA	NV	Las Vegas	89118	5460 West Sahara
812	USA	GA	Macon	31213	5400 South Rainbow Boulevard
813	USA	GA	Hinesville	31313	350 Hospital Drive
814	USA	GA	Macon	31210	462 E G Parkway
815	USA	GA	Toccoa	30577	3500 Riverside Drive
816	USA	GA	Warm Springs	31830	163 Hospital Dr
817	USA	GA	Montezuma	31063	5995 Spring Street
818	USA	GA	Dublin	31021	509 Sumter Street
819	USA	GA	Valdosta	31602	200 Industrial Boulevard
820	USA	NV	Henderson	89015	2209 Pineview Drive
821	USA	GA	Valdosta	31602	102 East Lake Mead Parkway
822	USA	GA	Sylvania	30467	4280 North Valdosta Road
823	USA	GA	Louisville	30434	215 Mims Road
824	USA	GA	Hazlehurst	31539	1067 Peachtree Street
825	USA	GA	Monroe	30655	"163 South Tallahssee, P O Box 1690"
826	USA	GA	Blairsville	30512	330 Alcovy Street
827	USA	NV	Henderson	89052	35 Hospital Circle
828	USA	GA	Millen	30442	3001 Saint Rose Parkway
829	USA	GA	Commerce	30529	931 East Winthrope Avenue
830	USA	GA	Stockbridge	30281	70 Medical Center Drive
831	USA	GA	Bainbridge	31717	1000 Eagles Landing Parkway
832	USA	NV	Las Vegas	89144	1500 East Shotwell Street
833	USA	NV	Las Vegas	89169	657 North Town Center Drive
834	USA	NV	Sparks	89434	3186 Maryland Parkway
835	USA	GA	Hartwell	30643	"2375 E Prater Way,7Th Floor"
836	USA	GA	Vienna	31092	Gibson And Cade Streets
837	USA	NC	Lincolnton	28093	1300 Union Street
838	USA	NC	Williamston	27892	433 Mcalister Road
839	USA	NC	Burgaw	28425	310 South Mccaskey Road
840	USA	NV	Reno	89521	507 E Fremont Street
841	USA	CA	Geyserville	95441	10101 Double R Boulevard
842	USA	IL	Rosiclare	62982	21640 Pocket Ranch Road
843	USA	GA	Atlanta	30306	Ferrell Road
844	USA	IL	Streamwood	60107	934 Briarcliff Road
845	USA	IL	Waukegan	60085	1400 E. Irving Park Road
846	USA	NV	Reno	89512	1324 North Sheridan Road
847	USA	CA	Beale Afb	95903	1240 East Ninth Street
848	USA	CO	Wray	80758	15301 Warren Shingle Road
849	USA	CO	Yuma	80759	1017 W 7Th St
850	USA	GA	Washington	30673	1000 West 8Th Avenue
851	USA	NC	Asheville	28801	120 Gordon Street
852	USA	NC	Rocky Mount	27804	428 Biltmore Ave
853	USA	LA	Lafayette	70507	1051 Noell Lane
854	USA	NV	Carson City	89703	2520 N University Ave
855	USA	LA	Lafayette	70503	1600 Medical Pkwy
856	USA	LA	Lafayette	70508	"1000 W Pinhook Rd,Ste 100"
857	USA	NV	Las Vegas	89146	307 Polly Ln
858	USA	NC	Cherry Point	28533	4980 W.Sahara Avenue Las Vegas
859	USA	LA	Lafayette	70506	"Beaufort Road,Building 4385"
860	USA	LA	Lafayette	70503	1131 Rue De Belier
861	USA	LA	Lafayette	70508	901 Wilson St
862	USA	LA	Cut Off	70345	4600 Ambassador Caffery Pkwy
863	USA	LA	Thibodaux	70301	200 W 134Th Pl
864	USA	LA	Metairie	70809	602 N Acadia Rd
865	USA	LA	Metairie	70006	3017 Galleria Drive
866	USA	LA	Kenner	70065	4200 Houma Blvd
867	USA	LA	Metairie	70002	716 Village Rd
868	USA	LA	New Orleans	70123	2525 Severn Ave
869	USA	LA	Metairie	70001	1525 River Oaks Rd W
870	USA	LA	New Orleans	70115	4700 S I 10 Service Rd W
871	USA	LA	New Orleans	70128	3601 Coliseum St
872	USA	LA	New Orleans	70130	14500 Hayne Blvd
873	USA	LA	New Orleans	70112	1717 St. Charles Ave
874	USA	LA	Cameron	70631	1415 Tulane Ave
875	USA	LA	Gonzales	70737	5360 W Creole Hwy
876	USA	LA	Donaldsonville	70346	333 East Worthey Rd
877	USA	LA	Gonzales	70737	301 Memorial Dr
878	USA	LA	Gonzales	70737	615 East Worthey Rd
879	USA	LA	New Iberia	70560	3136 S St. Landry Road
880	USA	LA	New Iberia	70560	2315 E Main St
881	USA	LA	Franklin	70538	532 Jefferson Terrace Street
882	USA	LA	Morgan City	70380	1097 Northwest Blvd
883	USA	LA	Houma	70363	1125 Marguerite St
884	USA	LA	Houma	70360	1978 Industrial Blvd
885	USA	LA	Houma	70360	218 Corporate Dr
886	USA	LA	Abbeville	70510	8166 Main St
887	USA	LA	Kaplan	70548	118 N Hospital Dr
888	USA	LA	Lutcher	70071	1310 W 7Th St
889	USA	NV	Reno	89511	1645 Lutcher Ave
890	USA	LA	Luling	70070	6940 Sierra Center Parkway
891	USA	LA	West Monroe	71291	1057 Paul Maillard Rd
892	USA	LA	West Monroe	71291	6198 Cypress St
893	USA	LA	Monroe	71201	503 Mcmillan Rd
894	USA	LA	West Monroe	71291	2408 Broadmoor Blvd
895	USA	LA	Monroe	71201	1275 Glenwood Dr
896	USA	LA	Alexandria	71301	"312 Grammont St,Ste 101"
897	USA	LA	Lafayette	71301	651 N Bolton Ave
898	USA	LA	Pineville	71360	1105 Kaliste Saloom Road
899	USA	LA	Alexandria	71303	352 Hospital Boulevard
900	USA	LA	Alexandria	71301	2621 N. Bolton Ave
901	USA	NV	Henderson	89011	211 4Th St
902	USA	LA	Bastrop	71220	1050 West Galleria Drive
903	USA	LA	Bastrop	71220	323 W Walnut Ave
904	USA	LA	Ruston	71270	4673 Eugene Ware Blvd
905	USA	LA	Natchitoches	71457	1118 S Farmerville St
906	USA	LA	Oakdale	71463	501 Keyser Ave
907	USA	LA	Winnsboro	71295	130 Hospital Dr
908	USA	LA	Jonesboro	71251	2106 Loop Rd
909	USA	LA	Mamou	70554	165 Beech Springs Rd
910	USA	LA	Ville Platte	70586	"801 Poinciana Ave,Fl 2"
911	USA	LA	Jackson	70748	800 E Main St
912	USA	LA	Saint Francisville	70775	5002 Highway 10
913	USA	LA	Winnfield	71483	5266 Commerce St
914	USA	LA	Winnfield	71483	915 First St
915	USA	LA	Winnfield	71483	301 W Boundary Ave
916	USA	LA	Lake Providence	71254	1400 W Court St
917	USA	LA	Bossier City	71112	336 N Hood St
918	USA	LA	Bossier City	71111	4900 Medical Dr
919	USA	LA	Jena	71342	2800 Melrose Ave
920	USA	LA	Olla	71465	187 Ninth St
921	USA	LA	Bogalusa	70427	1102 N Pine Rd
922	USA	LA	Franklinton	70438	400 Memphis St
923	USA	LA	New Roads	70760	1900 Main St
924	USA	LA	Columbia	71418	2202 False River Dr
925	USA	LA	Leesville	71446	411 Main Street
926	USA	LA	Leesville	71446	1020 W Fertitta Blvd
927	USA	LA	Leesville	71446	900 S 6Th St
928	USA	LA	Minden	71055	8088 Hawks Rd
929	USA	LA	Delhi	71232	1 Medical Plaza Pl
930	USA	LA	Coushatta	71019	407 Cincinnati St
931	USA	LA	Many	71449	"1110 Ringgold Ave,Ste B"
932	USA	LA	Marksville	71351	240 Highland Dr
933	USA	LA	Denham Springs	70726	4231 Highway 1192
934	USA	LA	Rayne	70578	8375 Florida Blvd
935	USA	LA	Covington	70433	2021 Crowley Rayne Hwy
936	USA	LA	Covington	70435	67252 Industry Ln
937	USA	LA	Lacombe	70445	95 Judge Tanner Blvd
938	USA	LA	Covington	70433	64030 Highway 434
939	USA	LA	Covington	70433	20050 Crestwood Blvd
940	USA	LA	Slidell	70458	195 Highland Park Entrance
941	USA	LA	Slidell	70458	1001 Gause Blvd
942	USA	LA	Covington	70433	1700 Lindberg Dr
943	USA	LA	Hammond	70403	1202 S Tyler St
944	USA	LA	Amite	70422	42570 S Airport Rd
945	USA	LA	Independence	70443	301 Walnut St
946	USA	LA	Hammond	70403	52579 Highway 51 S
